id_student,final_result,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disabilit1,date_registration,date_unregistration,Assessment 1,Assessmentn-1,Last assessment,Exam,Premoduleforumng,Premodulehomepage,Premoduleoucontent,Premoduleresource,Premodulesubpage,Assess1forumng,Assess1homepage,Assess1oucontent,Assess1resource,Assess1subpage,Assessn_1forumng,Assessn_1homepage,Assessn_1oucontent,Assessn_1resource,Assessn_1subpage,Preexamforumng,Preexamhomepage,Preexamoucontent,Preexamresource,Preexamsubpage
582768,2,1,12,3,1,2,0,90,1,-50,0,58,0,0,0,0,2,0,0,0,13,21,15,1,4,0,13,20,0,0,0,4,3,0,0
582827,3,1,4,3,2,2,0,60,0,-36,0,77,78,18,0,0,0,0,0,0,17,77,431,5,25,0,52,362,1,1,0,14,47,2,1
582913,4,1,4,2,5,2,0,60,0,-32,0,93,88.5,79,0,0,0,0,0,0,129,110,191,4,28,27,52,195,4,17,10,39,258,3,4
582983,1,1,8,3,10,2,0,60,0,-135,48,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
583032,4,1,9,1,8,2,0,60,0,-36,0,95,93,95,0,0,3,2,0,0,103,130,395,2,14,93,111,267,2,4,56,51,199,1,6
583052,3,1,4,3,1,2,0,60,0,-95,0,93,84,86,0,58,24,80,0,5,158,135,322,1,17,109,118,297,7,3,6,62,172,5,4
583186,2,1,8,2,9,2,0,90,0,-128,0,63,52,47,0,0,9,5,0,0,34,67,86,0,23,50,35,246,0,8,0,8,16,1,1
583192,3,2,9,1,1,2,0,75,0,-63,0,69,89.5,67,0,0,2,11,0,0,142,108,352,6,28,279,123,377,11,26,165,62,178,40,22
583238,4,1,4,2,10,2,0,60,0,-45,0,83,96.5,98,0,6,19,41,0,3,220,209,353,11,17,265,260,233,15,31,57,103,148,23,34
583427,1,2,10,2,2,2,0,60,0,-92,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583714,3,1,3,3,3,2,0,90,0,-53,0,98,57,60,0,0,1,0,0,0,171,252,269,5,45,4,46,95,7,15,0,19,43,1,10
583833,1,1,9,2,3,2,0,60,0,-57,158,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
583839,2,1,9,2,3,3,0,60,0,-138,0,90,66,0,0,0,0,0,0,0,118,54,268,1,4,0,16,71,0,0,0,0,0,0,0
583844,1,1,2,2,6,2,0,60,0,-79,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583855,3,1,10,3,6,2,0,30,0,-46,0,81,89,85,0,0,13,23,0,4,22,120,568,8,36,52,162,810,6,67,4,48,393,3,19
583933,2,1,9,2,2,3,0,75,0,-25,0,75,47.5,63,0,0,0,0,0,0,18,75,170,3,10,18,47,162,3,1,0,19,69,1,2
584115,1,1,4,2,6,2,0,60,0,-138,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584191,3,1,6,1,10,2,0,60,0,-32,0,98,88.5,96,0,75,31,66,1,5,892,255,455,2,65,680,209,537,0,70,100,48,92,5,22
584386,3,1,6,3,2,2,0,30,0,-46,0,83,78,90,0,26,10,39,0,3,60,31,356,0,8,34,75,451,1,4,4,62,298,1,19
584414,3,1,11,3,8,3,0,60,0,-35,0,86,93.5,92,0,0,4,11,0,0,616,184,171,8,19,754,108,245,1,2,280,46,128,2,3
584443,4,2,9,2,10,2,0,90,1,-85,0,93,95,92,0,46,41,88,6,15,143,134,492,13,54,172,168,464,23,35,91,70,158,13,16
584444,1,1,8,3,8,2,0,90,0,-135,0,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584514,1,1,10,2,3,2,0,90,0,-138,31,0,0,0,0,8,3,0,0,0,4,15,22,0,0,0,0,0,0,0,0,0,0,0,0
584553,3,1,8,3,8,2,0,30,0,-1,0,94,77,78,0,0,0,0,0,0,110,114,335,12,4,12,52,258,2,1,0,21,64,1,0
584567,2,1,1,2,1,2,0,60,0,-138,0,56,0,0,0,0,10,8,0,0,47,58,35,3,25,0,0,0,0,0,0,0,0,0,0
584913,1,1,8,3,6,2,0,60,0,-128,61,0,0,0,0,0,0,0,0,0,3,13,62,0,8,0,0,0,0,0,0,0,0,0,0
584923,1,1,10,1,8,2,0,60,0,-81,65,92,0,0,0,0,2,0,0,0,45,35,48,0,0,0,0,0,0,0,0,0,0,0,0
585011,3,1,9,1,5,2,0,120,0,-63,0,97,94.5,88,0,3,7,32,0,1,23,52,259,2,2,72,76,313,1,0,40,43,94,0,2
585056,1,1,8,3,7,2,0,60,0,-117,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585279,4,1,10,3,3,2,0,60,0,-49,0,84,87,90,0,27,12,4,0,0,569,223,309,5,18,727,156,280,5,30,970,136,87,3,14
585433,3,1,9,1,5,2,0,60,0,-74,0,82,80,87,0,57,47,72,0,6,149,130,371,10,15,227,163,362,40,7,173,80,135,3,3
585455,4,1,9,3,1,2,0,60,0,-89,0,91,89.5,91,0,87,28,75,0,9,202,143,369,0,20,76,118,319,4,1,36,55,250,5,5
585464,3,1,1,3,5,2,0,60,0,-127,0,92,86,85,0,89,17,59,0,1,226,87,243,0,16,135,56,148,1,17,120,63,252,4,17
585471,4,1,5,3,3,2,0,60,0,-81,0,99,87.5,95,0,46,53,57,0,2,254,305,651,1,33,148,300,592,9,32,134,108,478,8,8
585681,1,1,5,1,1,2,0,60,0,-127,171,96,90.5,0,0,41,20,81,0,0,18,80,235,0,7,0,66,187,3,3,0,1,0,0,0
585758,2,1,5,2,6,2,0,60,0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585769,1,2,9,4,8,2,0,90,0,-107,152,81,91.5,0,0,0,0,0,0,0,361,151,405,1,5,835,354,388,5,24,0,0,0,0,0
585837,3,1,6,3,8,2,0,60,0,-129,0,93,85,92,0,6,7,23,0,0,28,134,377,0,3,0,110,374,3,0,41,64,293,5,16
586046,3,1,10,1,9,3,0,30,0,-94,0,88,81.5,84,0,4,6,10,0,2,2,54,159,0,12,3,42,127,3,3,0,5,2,1,2
586047,3,1,10,3,5,2,0,30,0,-100,0,98,88.5,96,0,63,17,7,0,6,800,108,331,6,9,721,203,423,7,16,401,45,101,5,12
586060,2,1,1,2,9,2,0,60,0,-129,0,0,0,0,0,25,23,27,0,0,179,56,51,0,7,0,0,0,0,0,0,0,0,0,0
586132,2,1,4,3,5,2,0,60,0,-63,0,97,87.5,0,0,0,1,6,0,0,27,56,245,0,4,4,25,143,0,0,0,0,0,0,0
586137,3,1,13,1,0,2,0,30,0,-113,0,95,87,88,0,0,0,0,0,0,96,94,249,1,4,60,75,306,3,1,0,20,90,4,2
586236,3,1,4,3,1,2,0,60,0,-129,0,94,76.5,81,0,4,7,9,0,0,74,91,159,0,8,47,99,258,3,2,23,36,64,0,1
586261,4,1,2,2,10,3,0,90,0,-30,0,93,88.5,81,0,6,14,19,1,1,137,174,677,8,46,67,149,444,2,4,47,67,307,10,12
586314,2,1,8,3,8,3,0,60,0,-129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586473,2,1,6,3,10,2,0,60,1,-45,0,68,64.5,0,0,0,7,42,0,0,293,203,498,21,35,12,40,291,6,6,0,0,0,0,0
586476,3,2,7,3,8,2,0,120,0,-37,0,97,90,93,0,27,2,14,0,1,115,76,145,0,2,179,77,156,2,0,54,45,41,2,0
586587,1,1,8,2,5,2,0,60,0,-116,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586621,3,1,10,3,3,2,0,60,0,-128,0,68,73,69,0,33,22,52,0,1,168,229,423,0,36,78,158,229,1,15,10,31,74,3,2
586668,3,1,1,3,10,2,0,30,0,-79,0,93,86,67,0,355,105,99,0,18,1668,292,341,4,23,910,236,314,5,38,518,107,188,3,32
586716,3,1,9,1,5,2,0,90,0,-86,0,76,85,70,0,0,0,0,0,0,18,101,237,2,53,29,64,252,3,23,20,40,105,16,18
586750,3,1,12,2,0,3,0,60,0,-85,0,72,82,76,0,42,66,84,2,12,83,138,328,4,14,302,260,226,7,19,220,60,200,7,5
586838,3,1,6,2,1,2,0,30,0,-125,0,96,86.5,82,0,9,32,68,0,1,25,154,462,16,16,0,119,491,17,8,0,56,130,661,1
586921,3,1,4,2,5,2,0,60,0,-102,0,97,87.5,90,0,5,10,23,0,7,237,123,336,12,17,154,147,401,23,21,101,43,479,12,28
586962,3,1,1,3,5,2,0,90,0,-59,0,86,75.5,87,0,100,10,50,1,3,362,188,443,3,13,205,193,342,3,4,74,29,44,2,1
586979,2,1,1,3,7,3,0,60,0,-81,0,90,75,0,0,0,0,0,0,0,5,37,259,9,1,0,9,33,10,0,0,0,0,0,0
587014,2,1,1,3,5,2,0,30,0,-100,0,60,74,0,0,18,9,18,0,0,31,18,44,0,3,0,7,27,0,0,0,0,0,0,0
587122,1,1,9,2,3,3,0,90,0,-115,143,95,82.5,0,0,61,15,40,0,1,65,75,306,0,3,23,52,172,2,4,0,0,0,0,0
587226,2,1,9,2,4,2,0,30,1,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587319,3,1,10,3,3,2,0,60,0,-109,0,96,93,71,0,0,1,13,0,0,3,85,195,0,5,17,76,176,0,2,0,16,29,1,0
587346,3,1,11,3,8,2,0,30,0,-102,0,64,60,52,0,0,0,0,0,0,100,121,307,1,9,80,78,313,15,16,47,35,86,12,8
587382,2,1,13,3,2,2,0,60,0,-86,0,70,74,0,0,0,0,0,0,0,107,83,165,4,50,24,14,3,0,2,0,0,0,0,0
587547,3,1,5,3,6,3,0,30,0,-102,0,79,69,71,0,3,48,88,0,1,2,60,239,0,4,26,108,272,0,2,19,64,343,12,0
587616,3,1,6,3,10,2,0,60,0,-117,0,85,60.5,76,0,0,0,0,0,0,34,79,239,2,24,0,70,306,7,2,0,29,121,6,0
587621,2,2,2,2,10,3,0,60,0,-121,0,79,70.5,63,0,0,3,18,0,0,142,96,278,1,5,153,115,223,2,15,74,72,183,2,16
587677,1,1,4,2,7,2,0,60,0,-102,234,77,88,71,0,0,0,0,0,0,20,254,399,1,18,3,259,631,0,1,0,31,62,6,0
587682,3,1,3,2,10,2,0,60,0,-113,0,87,91,88,0,0,10,11,0,5,4,85,161,0,4,0,72,158,4,5,0,0,0,0,0
587714,4,1,4,3,5,2,0,60,0,-36,0,83,89.5,80,0,0,12,6,0,1,99,134,157,4,34,85,170,162,11,31,13,49,15,0,8
587884,1,1,3,2,3,2,0,60,0,-80,131,85,74,0,0,36,42,75,1,11,37,52,275,0,4,0,5,20,0,0,0,0,0,0,0
587906,4,1,6,3,9,2,0,60,0,-59,0,98,98.5,100,0,33,59,104,0,1,624,310,307,7,31,907,449,393,12,73,262,131,282,5,14
587911,4,1,8,3,8,2,0,60,0,-22,0,94,90.5,58,0,34,26,120,3,8,139,105,282,3,13,206,147,465,16,23,63,69,207,5,16
588125,3,1,5,2,10,2,0,60,0,-102,0,97,83,84,0,157,75,240,5,19,327,158,592,7,23,169,122,464,4,10,65,51,228,3,1
588231,3,1,2,2,7,3,0,60,0,-109,0,75,75,76,0,0,0,0,0,0,69,259,373,37,50,0,228,534,47,12,0,106,273,71,0
588280,4,1,7,3,8,3,0,60,0,-117,0,97,90,88,0,0,0,0,0,0,699,220,449,7,39,262,169,371,13,40,110,66,117,13,14
588383,1,1,11,2,4,2,0,60,0,-45,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588402,3,1,11,2,3,3,0,60,0,-74,0,96,88.5,98,0,0,16,51,0,1,23,82,353,0,2,14,46,156,1,2,0,39,61,6,14
588442,3,1,8,2,6,2,0,90,0,-116,0,61,64,69,0,0,0,0,0,0,82,96,220,2,7,24,29,195,0,0,37,31,53,2,0
588502,3,1,6,2,4,2,0,60,0,-116,0,94,86,91,0,4,8,15,0,0,45,133,219,0,3,5,70,182,2,1,51,77,188,5,10
588524,4,1,9,1,10,2,0,60,0,-115,0,95,85,93,0,0,2,8,0,0,124,116,253,0,20,49,89,308,3,5,10,27,119,8,5
588583,2,1,2,1,2,2,0,60,0,-89,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
588628,4,1,3,3,3,1,0,60,0,-115,0,81,92.5,85,0,145,50,87,3,29,394,117,415,3,29,300,121,444,10,22,67,57,338,2,12
588676,3,1,9,1,5,2,0,90,0,-107,0,79,78,84,0,3,7,5,0,0,107,196,604,3,33,50,116,366,11,4,25,56,132,2,7
588694,1,1,13,2,10,2,0,60,0,-115,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588706,1,1,2,2,3,2,0,90,0,-113,23,0,0,0,0,0,2,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
588710,3,1,8,2,7,2,0,60,0,-95,0,87,85.5,64,0,179,40,67,4,8,130,11,80,0,12,55,37,106,4,3,14,18,62,4,0
588835,3,1,9,2,8,2,0,30,0,-102,0,36,55,0,0,0,0,0,0,0,18,5,296,0,2,0,2,298,1,0,0,3,79,2,2
588852,1,1,2,2,7,2,0,90,0,-100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588942,2,1,10,1,1,2,0,60,0,-113,0,69,77,91,0,0,0,0,0,0,75,67,164,0,9,12,31,93,0,1,9,18,32,2,0
588974,1,1,10,2,4,3,0,60,0,-99,0,0,0,0,0,0,0,0,0,0,3,1,36,0,4,0,0,0,0,0,0,0,0,0,0
589018,1,1,9,2,9,2,0,120,0,-53,107,51,67,0,0,0,0,0,0,0,8,44,349,0,7,0,9,40,0,0,0,0,0,0,0
589023,1,1,13,3,0,2,0,60,0,-106,100,0,0,0,0,0,0,0,0,0,36,32,202,3,7,0,5,26,9,0,0,0,0,0,0
589055,2,2,13,2,0,2,0,60,0,-95,0,44,65,41,0,55,11,1,0,2,138,19,61,2,29,22,18,194,0,30,0,4,55,1,4
589211,3,1,9,3,10,3,0,120,0,-74,0,85,76,76,0,0,3,18,0,0,19,103,470,2,6,9,98,272,2,0,62,47,103,1,1
589327,3,1,9,1,10,2,0,60,0,-31,0,100,77.5,73,0,0,1,1,0,0,30,95,298,0,5,2,94,302,1,3,66,50,158,4,0
589380,4,1,11,1,4,2,0,60,0,-72,0,91,91,81,0,6,13,60,0,7,214,99,312,2,8,312,106,298,1,0,161,57,196,3,0
589472,1,1,5,2,9,2,0,90,0,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589484,1,1,8,2,6,2,0,30,0,-56,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589506,2,1,13,3,7,2,0,60,0,-51,0,75,55,27,0,0,0,0,0,0,8,53,131,0,6,1,34,124,0,6,0,4,5,0,0
589517,1,2,10,3,7,2,0,60,0,-100,115,98,92,0,0,15,25,37,0,3,343,114,327,8,27,4,29,28,9,7,0,0,0,0,0
589555,1,1,6,3,5,2,0,90,0,2,11,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0
589799,2,1,11,2,5,2,0,30,0,-60,0,0,0,0,0,0,0,0,0,0,51,11,90,0,10,0,0,0,0,0,0,0,0,0,0
589856,1,1,4,3,1,2,0,60,0,-108,227,97,0,0,0,0,0,0,0,0,62,108,385,1,7,0,8,54,0,0,0,0,0,0,0
589894,3,1,9,3,5,2,0,60,0,-95,0,86,63,94,0,23,18,42,1,3,63,88,279,4,11,62,83,232,1,4,46,50,114,3,9
589902,3,1,7,2,3,2,0,60,0,-108,0,96,85.5,89,0,59,46,100,0,10,326,234,396,0,7,233,272,660,7,22,40,80,248,1,1
590017,4,1,4,1,5,2,0,30,0,-38,0,94,88,88,0,0,0,0,0,0,5,39,170,1,1,0,28,189,1,0,0,14,20,0,0
590072,2,1,9,3,10,2,0,90,0,-32,0,0,0,0,0,0,1,9,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
590436,1,1,8,1,6,2,0,60,0,-100,74,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
590626,3,1,9,2,3,3,0,60,0,-95,0,68,78,61,0,35,34,64,3,24,592,165,415,9,9,744,137,446,9,0,279,85,319,6,3
590744,3,2,9,1,4,2,0,60,0,-85,0,81,72,85,0,99,32,71,8,21,348,266,613,2,53,209,166,361,4,13,20,68,370,2,0
590877,3,1,7,2,7,2,0,60,0,-86,0,84,92.5,88,0,4,18,17,6,3,112,90,241,25,4,66,79,198,3,1,11,29,120,5,0
590882,3,1,1,2,10,2,0,30,0,-81,0,77,77,74,0,0,0,0,0,0,312,130,330,0,16,42,50,396,3,7,49,26,43,6,3
590942,1,1,6,3,9,2,0,60,0,-102,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590961,1,1,9,3,5,2,0,90,0,-102,230,74,79,62,0,2,8,20,0,1,14,43,191,0,3,1,36,217,0,0,0,8,13,0,0
591021,4,1,12,2,0,2,0,60,0,-32,0,89,93,95,0,26,30,63,0,6,377,149,255,2,3,102,115,217,2,3,82,49,161,3,0
591165,2,1,9,2,4,2,0,30,0,-79,0,87,0,0,0,0,0,0,0,0,165,124,226,2,0,0,47,112,11,2,0,0,0,0,0
591178,1,1,5,1,3,2,0,30,0,-59,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591375,4,1,9,3,5,3,0,60,0,-85,0,98,96,96,0,0,5,15,0,3,262,188,178,2,14,498,139,170,3,5,201,39,41,5,6
591388,4,1,10,1,3,2,0,60,0,-99,0,97,88.5,86,0,65,117,63,3,19,169,479,420,0,11,147,494,408,6,6,42,155,205,4,26
591398,1,1,1,3,1,3,0,60,0,-43,9,94,94,92,0,0,2,10,1,0,166,71,199,19,8,80,79,288,3,3,53,36,206,8,5
591424,1,1,8,1,8,2,0,60,0,-88,129,90,93,0,0,0,0,0,0,0,329,139,409,0,12,4,34,174,0,1,0,0,0,0,0
591566,3,1,8,2,6,2,0,60,0,-100,0,81,77,71,0,0,3,5,0,0,139,143,411,1,26,16,90,328,5,21,17,45,40,15,7
591719,1,1,10,3,4,2,0,60,0,-87,130,86,0,0,0,40,35,30,0,4,148,137,253,2,3,5,20,49,1,1,0,0,0,0,0
591869,3,1,13,1,0,2,0,30,0,-44,0,83,75.5,65,0,26,28,66,2,10,276,202,446,23,36,222,193,405,16,11,71,124,221,11,14
591942,3,1,2,2,5,3,0,60,0,-100,0,89,90.5,74,0,0,4,7,0,0,736,546,865,3,13,655,350,690,1,0,361,184,362,1,0
591944,2,1,13,2,7,2,0,90,0,-95,0,67,66.5,0,0,1,19,14,0,0,47,108,181,2,31,0,43,141,0,6,0,0,0,0,0
591958,4,1,1,2,1,2,0,60,0,-72,0,99,96,95,0,82,17,40,0,3,122,128,369,0,8,84,194,316,2,9,7,64,234,4,22
591995,3,1,9,3,7,2,0,30,0,-71,0,93,82.5,77,0,17,23,101,0,1,71,115,384,0,14,17,51,276,1,4,0,36,84,8,3
592003,3,1,12,3,0,2,0,60,0,-35,0,85,90,95,0,0,10,0,0,0,21,101,183,7,37,29,65,212,12,24,11,22,17,1,11
592051,3,1,9,1,8,3,0,120,1,-28,0,65,68.5,69,0,35,26,79,0,0,694,604,1032,11,53,683,650,940,22,46,299,208,665,21,15
592172,2,1,8,2,10,2,0,90,0,-66,0,47,47,0,0,0,1,0,0,0,3,49,135,9,6,0,3,19,0,0,0,0,0,0,0
592250,3,1,9,1,1,2,0,30,0,-30,0,86,86,83,0,0,0,0,0,0,15,10,201,0,2,36,3,118,1,2,56,3,27,3,0
592581,1,2,8,2,0,2,0,30,0,-95,27,0,0,0,0,0,0,0,0,0,22,24,37,1,6,0,0,0,0,0,0,0,0,0,0
592609,4,1,9,3,10,2,0,60,0,-95,0,99,87.5,97,0,0,0,0,0,0,70,124,424,32,27,4,119,419,350,7,0,61,115,10,16
592787,3,1,6,2,1,3,0,30,0,-49,0,87,83,92,0,0,5,37,0,0,101,170,250,0,10,33,259,271,4,3,45,76,38,2,1
592791,2,1,6,1,7,2,0,30,0,-22,0,75,53.5,40,0,0,0,0,0,0,1,80,227,7,35,0,23,96,1,19,0,8,3,0,1
592842,2,1,9,1,2,2,0,120,0,-35,0,97,93,0,0,0,1,0,0,0,21,76,274,0,13,0,15,48,0,1,0,0,0,0,0
592895,4,2,13,4,0,2,0,30,0,-86,0,93,92.5,90,0,15,3,7,0,0,86,71,191,1,7,80,78,217,0,10,6,34,60,5,3
592961,4,1,8,1,7,3,0,60,0,-53,0,99,96.5,99,0,73,68,423,3,22,394,211,1291,7,69,423,173,1097,13,78,105,63,398,5,26
592997,3,1,2,1,7,3,0,60,0,-28,0,79,65,77,0,0,3,16,0,0,247,228,513,3,94,7,146,432,5,56,0,28,348,4,13
593348,1,1,13,4,0,2,0,60,0,-66,39,0,0,0,0,0,2,4,1,5,1,13,48,0,3,0,0,0,0,0,0,0,0,0,0
593362,1,1,9,2,4,3,0,60,0,-91,60,68,0,0,0,0,0,0,0,0,11,48,201,2,11,0,0,0,0,0,0,0,0,0,0
593400,2,1,4,3,5,2,0,60,0,-31,0,57,0,0,0,6,17,58,0,4,10,41,114,0,6,0,0,0,0,0,0,0,0,0,0
593487,3,1,9,1,7,2,0,60,0,-84,0,90,80.5,60,0,2,3,4,0,0,70,85,147,0,38,6,50,118,1,3,0,21,25,2,4
593534,3,1,4,2,2,3,0,60,0,-37,0,65,55,54,0,0,3,9,0,0,36,95,183,6,18,78,59,195,0,4,35,43,180,10,5
593587,3,1,6,3,2,3,0,60,0,-57,0,69,79.5,90,0,0,0,0,0,0,3,45,163,6,11,0,45,298,3,4,0,29,76,1,1
593787,2,1,5,2,6,2,0,60,0,-35,0,46,32.5,41,0,1,7,15,0,0,25,40,132,3,4,3,36,111,0,1,5,18,31,0,0
593845,2,1,8,2,8,2,0,60,0,-81,0,0,0,0,0,2,4,3,0,1,0,12,26,0,1,0,0,0,0,0,0,0,0,0,0
593924,4,1,2,3,1,2,0,60,0,-78,0,94,86.5,88,0,656,190,157,5,21,2513,672,636,10,69,2221,851,875,21,77,1290,519,468,21,39
594111,3,1,11,3,4,3,0,60,0,-53,0,80,61,53,0,0,15,36,0,0,39,69,183,4,14,0,17,50,0,1,0,19,35,2,0
594157,3,1,1,3,4,3,0,60,0,-57,0,94,90,82,0,158,56,91,9,2,361,208,312,2,2,257,233,280,11,5,36,100,337,5,19
594199,3,1,7,3,9,2,0,90,1,-59,0,94,91,90,0,0,20,48,0,2,468,206,665,7,25,195,208,558,19,33,165,93,459,6,5
594233,2,1,13,3,9,2,0,90,0,-37,0,92,0,0,0,0,1,5,0,0,5,20,83,0,1,0,1,23,0,0,0,0,0,0,0
594246,2,1,9,1,7,2,0,60,0,-84,0,96,81,0,0,10,13,50,1,4,280,94,215,13,18,194,51,90,67,7,0,4,8,0,1
594399,3,1,9,2,3,2,0,30,0,-79,0,72,75.5,83,0,0,0,0,0,0,95,112,263,6,33,40,95,268,5,3,10,26,80,4,0
594431,3,2,6,3,3,2,0,60,0,-31,0,91,92.5,93,0,2,3,0,0,1,16,91,317,2,15,13,107,363,1,8,0,37,221,4,0
594452,2,1,9,1,1,2,0,60,0,-65,0,42,0,0,0,0,1,4,0,0,42,75,185,0,12,0,1,0,0,0,0,0,0,0,0
594458,2,1,8,2,9,2,0,60,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594517,3,1,3,3,5,2,0,60,0,-88,0,82,78,86,0,0,0,0,0,0,6,13,93,0,9,24,43,161,1,7,0,7,32,2,4
594602,2,1,4,2,8,2,0,90,0,-63,0,58,0,0,0,0,0,0,0,0,31,83,190,21,22,0,20,24,15,0,0,0,0,0,0
594755,1,1,13,2,10,2,0,120,0,-22,0,0,0,0,0,0,0,0,0,0,34,23,51,0,3,0,0,0,0,0,0,0,0,0,0
594851,2,1,9,2,2,2,0,90,0,-78,0,0,0,0,0,0,0,0,0,0,7,14,30,0,1,0,0,0,0,0,0,0,0,0,0
594864,2,1,5,2,10,2,0,30,0,-57,0,84,76.5,0,0,78,20,49,0,2,85,118,258,3,8,14,41,142,0,0,0,1,0,0,0
594976,3,1,9,1,4,2,0,30,0,-87,0,80,84,87,0,3,7,17,0,0,11,44,195,1,5,0,11,198,3,1,0,14,196,3,0
595077,1,1,12,1,0,3,0,60,0,-36,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595100,1,1,9,4,5,3,0,60,0,-35,-5,99,85.5,90,0,0,2,29,0,1,56,26,203,11,16,9,54,307,9,14,0,27,129,4,6
595182,4,1,9,1,10,2,0,90,0,-30,0,88,91,89,0,142,102,127,4,6,257,320,384,0,4,273,416,438,2,1,175,147,176,4,8
595189,4,1,9,3,1,3,0,60,0,-24,0,94,96,100,0,605,278,100,1,26,1634,414,406,7,25,1509,639,308,17,34,378,80,38,0,9
595244,3,1,6,3,7,3,0,90,0,-62,0,87,89,99,0,40,20,46,0,4,45,211,356,6,14,7,169,434,21,2,7,103,397,49,1
595362,1,1,8,3,9,2,0,60,0,-62,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595453,1,1,2,2,4,2,0,30,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595492,3,1,7,2,8,2,0,60,0,-80,0,85,85,75,0,0,2,2,0,0,14,106,190,0,4,11,56,243,2,1,2,18,75,3,7
595515,2,1,11,3,7,3,0,30,0,-84,0,0,0,0,0,0,1,1,0,0,1,6,69,6,5,0,0,0,0,0,0,0,0,0,0
595553,3,1,13,1,0,2,0,30,0,-45,0,89,95.5,98,0,91,44,69,11,36,218,171,411,13,38,356,270,590,23,31,471,174,396,4,8
595781,3,2,13,3,2,2,0,60,0,-81,0,93,81.5,74,0,9,15,40,0,2,10,120,352,2,18,2,107,344,0,2,16,61,193,5,1
595938,3,1,6,1,2,3,0,30,0,-46,0,91,81,83,0,38,20,30,3,11,669,170,461,8,52,338,126,146,9,7,211,70,90,2,0
595990,1,2,2,2,2,3,0,30,0,-29,0,0,0,0,0,0,0,0,0,0,0,6,73,0,1,0,0,0,0,0,0,0,0,0,0
596002,1,1,4,3,5,2,0,30,0,-42,234,100,82.5,80,0,34,17,51,0,0,48,46,164,1,4,25,98,297,1,0,10,36,178,8,1
596137,1,1,4,2,5,2,0,30,0,-31,32,0,0,0,0,0,0,0,0,0,0,31,64,0,4,0,0,0,0,0,0,0,0,0,0
596319,3,1,13,4,0,2,0,60,0,-67,0,94,90.5,77,0,0,15,15,0,0,13,102,356,2,19,7,75,151,0,6,0,44,76,2,3
596321,1,2,8,3,10,2,0,60,0,-80,160,71,0,0,0,68,28,135,0,6,82,41,317,5,1,0,1,0,0,0,0,0,0,0,0
596361,4,1,13,2,10,3,0,90,0,-74,0,93,84,93,0,0,2,18,0,0,449,120,481,1,8,958,183,372,4,3,489,59,205,2,0
596404,2,1,2,2,2,3,0,90,0,-49,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0
